"ROW.NUM","ICD.9.CM.CODE","CCS.CATEGORY","CCS.CATEGORY.DESCRIPTION","ICD.9.CM.CODE.DESCRIPTION","OPTIONAL.CCS.CATEGORY","OPTIONAL.CCS.CATEGORY.DESCRIPTION","ICD9.CODE.FRMT"
"7354","65123","195  ","Ot compl bir","QUADRUPLET PREG-ANTEPART"," "," ","651.23"
"7355","65130","195  ","Ot compl bir","TWINS W FETAL LOSS-UNSP (Begin 1989)"," "," ","651.30"
"7356","65131","195  ","Ot compl bir","TWINS W FETAL LOSS-DEL (Begin 1989)"," "," ","651.31"
"7357","65133","195  ","Ot compl bir","TWINS W FETAL LOSS-ANTE (Begin 1989)"," "," ","651.33"
"7358","65140","195  ","Ot compl bir","TRIPLETS W FET LOSS-UNSP (Begin 1989)"," "," ","651.40"
"7359","65141","195  ","Ot compl bir","TRIPLETS W FET LOSS-DEL (Begin 1989)"," "," ","651.41"
"7360","65143","195  ","Ot compl bir","TRIPLETS W FET LOSS-ANTE (Begin 1989)"," "," ","651.43"
"7361","65150","195  ","Ot compl bir","QUADS W FETAL LOSS-UNSP (Begin 1989)"," "," ","651.50"
"7362","65151","195  ","Ot compl bir","QUADS W FETAL LOSS-DEL (Begin 1989)"," "," ","651.51"
"7363","65153","195  ","Ot compl bir","QUADS W FETAL LOSS-ANTE (Begin 1989)"," "," ","651.53"
"7364","65160","195  ","Ot compl bir","MULT GES W FET LOSS-UNSP (Begin 1989)"," "," ","651.60"
"7365","65161","195  ","Ot compl bir","MULT GES W FET LOSS-DEL (Begin 1989)"," "," ","651.61"
"7366","65163","195  ","Ot compl bir","MULT GES W FET LOSS-ANTE (Begin 1989)"," "," ","651.63"
"7367","65183","195  ","Ot compl bir","MULTI GEST NEC-ANTEPART"," "," ","651.83"
"7368","65193","195  ","Ot compl bir","MULTI GEST NOS-ANTEPART"," "," ","651.93"
"7369","65400","195  ","Ot compl bir","CONG ABN UTER PREG-UNSP"," "," ","654.00"
"7370","65401","195  ","Ot compl bir","CONGEN ABN UTERUS-DELIV"," "," ","654.01"
"7371","65402","195  ","Ot compl bir","CONG ABN UTER-DEL W P/P"," "," ","654.02"
"7372","65403","195  ","Ot compl bir","CONGEN ABN UTER-ANTEPART"," "," ","654.03"
"7373","65404","195  ","Ot compl bir","CONGEN ABN UTER-POSTPART"," "," ","654.04"
"7374","65410","195  ","Ot compl bir","UTER TUMOR IN PREG-UNSP"," "," ","654.10"
"7375","65411","195  ","Ot compl bir","UTERINE TUMOR-DELIVERED"," "," ","654.11"
"7376","65412","195  ","Ot compl bir","UTERINE TUMOR-DEL W P/P"," "," ","654.12"
"7377","65413","195  ","Ot compl bir","UTERINE TUMOR-ANTEPARTUM"," "," ","654.13"
"7378","65414","195  ","Ot compl bir","UTERINE TUMOR-POSTPARTUM"," "," ","654.14"
"7379","65430","195  ","Ot compl bir","RETROVERT UTERUS-UNSPEC"," "," ","654.30"
"7380","65431","195  ","Ot compl bir","RETROVERT UTERUS-DELIVER"," "," ","654.31"
"7381","65432","195  ","Ot compl bir","RETROVERT UTER-DEL W P/P"," "," ","654.32"
"7382","65433","195  ","Ot compl bir","RETROVERT UTER-ANTEPART"," "," ","654.33"
"7383","65434","195  ","Ot compl bir","RETROVERT UTER-POSTPART"," "," ","654.34"
"7384","65440","195  ","Ot compl bir","ABN GRAV UTERUS NEC-UNSP"," "," ","654.40"
"7385","65441","195  ","Ot compl bir","ABN UTERUS NEC-DELIVERED"," "," ","654.41"
"7386","65442","195  ","Ot compl bir","ABN UTERUS NEC-DEL W P/P"," "," ","654.42"
"7387","65443","195  ","Ot compl bir","ABN UTERUS NEC-ANTEPART"," "," ","654.43"
"7388","65444","195  ","Ot compl bir","ABN UTERUS NEC-POSTPART"," "," ","654.44"
"7389","65450","195  ","Ot compl bir","CERV INCOMPET PREG-UNSP"," "," ","654.50"
"7390","65451","195  ","Ot compl bir","CERVICAL INCOMPET-DELIV"," "," ","654.51"
"7391","65452","195  ","Ot compl bir","CERV INCOMPET-DEL W P/P"," "," ","654.52"
"7392","65453","195  ","Ot compl bir","CERV INCOMPET-ANTEPARTUM"," "," ","654.53"
"7393","65454","195  ","Ot compl bir","CERV INCOMPET-POSTPARTUM"," "," ","654.54"
"7394","65460","195  ","Ot compl bir","ABN CERVIX NEC PREG-UNSP"," "," ","654.60"
"7395","65461","195  ","Ot compl bir","ABN CERVIX NEC-DELIVERED"," "," ","654.61"
"7396","65462","195  ","Ot compl bir","ABN CERVIX NEC-DEL W P/P"," "," ","654.62"
"7397","65463","195  ","Ot compl bir","ABN CERVIX NEC-ANTEPART"," "," ","654.63"
"7398","65464","195  ","Ot compl bir","ABN CERVIX NEC-POSTPART"," "," ","654.64"
"7399","65470","195  ","Ot compl bir","ABN VAGINA IN PREG-UNSP"," "," ","654.70"
"7400","65471","195  ","Ot compl bir","ABNORM VAGINA-DELIVERED"," "," ","654.71"
"7401","65472","195  ","Ot compl bir","ABNORM VAGINA-DEL W P/P"," "," ","654.72"
"7402","65473","195  ","Ot compl bir","ABNORM VAGINA-ANTEPARTUM"," "," ","654.73"
"7403","65474","195  ","Ot compl bir","ABNORM VAGINA-POSTPARTUM"," "," ","654.74"
"7404","65480","195  ","Ot compl bir","ABN VULVA IN PREG-UNSPEC"," "," ","654.80"
"7405","65481","195  ","Ot compl bir","ABNORMAL VULVA-DELIVERED"," "," ","654.81"
"7406","65482","195  ","Ot compl bir","ABNORMAL VULVA-DEL W P/P"," "," ","654.82"
"7407","65483","195  ","Ot compl bir","ABNORMAL VULVA-ANTEPART"," "," ","654.83"
"7408","65484","195  ","Ot compl bir","ABNORMAL VULVA-POSTPART"," "," ","654.84"
"7409","65490","195  ","Ot compl bir","ABN PEL NEC IN PREG-UNSP (Begin 1990)"," "," ","654.90"
"7410","65491","195  ","Ot compl bir","ABN PELV ORG NEC-DELIVER (Begin 1990)"," "," ","654.91"
"7411","65492","195  ","Ot compl bir","ABN PELV NEC-DELIV W P/P (Begin 1990)"," "," ","654.92"
"7412","65493","195  ","Ot compl bir","ABN PELV ORG NEC-ANTEPAR (Begin 1990)"," "," ","654.93"
"7413","65494","195  ","Ot compl bir","ABN PELV ORG NEC-POSTPAR (Begin 1990)"," "," ","654.94"
"7414","65500","195  ","Ot compl bir","FETAL CNS MALFORM-UNSPEC"," "," ","655.00"
"7415","65501","195  ","Ot compl bir","FETAL CNS MALFORM-DELIV"," "," ","655.01"
"7416","65503","195  ","Ot compl bir","FETAL CNS MALFOR-ANTEPAR"," "," ","655.03"
"7417","65510","195  ","Ot compl bir","FETAL CHROMOS ABN-UNSPEC"," "," ","655.10"
"7418","65511","195  ","Ot compl bir","FETAL CHROMOSO ABN-DELIV"," "," ","655.11"
"7419","65513","195  ","Ot compl bir","FET CHROMO ABN-ANTEPART"," "," ","655.13"
"7420","65520","195  ","Ot compl bir","FAMIL HEREDIT DIS-UNSPEC"," "," ","655.20"
"7421","65521","195  ","Ot compl bir","FAMIL HEREDIT DIS-DELIV"," "," ","655.21"
"7422","65523","195  ","Ot compl bir","FAMIL HERED DIS-ANTEPART"," "," ","655.23"
"7423","65530","195  ","Ot compl bir","FET DAMG D/T VIRUS-UNSP"," "," ","655.30"
"7424","65531","195  ","Ot compl bir","FET DAMG D/T VIRUS-DELIV"," "," ","655.31"
"7425","65533","195  ","Ot compl bir","FET DAMG D/T VIRUS-ANTEP"," "," ","655.33"
"7426","65540","195  ","Ot compl bir","FET DAMG D/T DIS-UNSPEC"," "," ","655.40"
"7427","65541","195  ","Ot compl bir","FET DAMG D/T DIS-DELIVER"," "," ","655.41"
"7428","65543","195  ","Ot compl bir","FET DAMG D/T DIS-ANTEPAR"," "," ","655.43"
"7429","65560","195  ","Ot compl bir","RADIAT FETAL DAMAG-UNSP"," "," ","655.60"
"7430","65561","195  ","Ot compl bir","RADIAT FETAL DAMAG-DELIV"," "," ","655.61"
"7431","65563","195  ","Ot compl bir","RADIAT FET DAMAG-ANTEPAR"," "," ","655.63"
"7432","65570","195  ","Ot compl bir","DECR FETAL MVT UNSPEC (Begin 1997)"," "," ","655.70"
"7433","65571","195  ","Ot compl bir","DECR FETAL MVT W/ OR W/O ANTEP COND (Begin 1997)"," "," ","655.71"
"7434","65573","195  ","Ot compl bir","DECR FETAL MVT ANTEP CX (Begin 1997)"," "," ","655.73"
"7435","65580","195  ","Ot compl bir","FETAL ABNORM NEC-UNSPEC"," "," ","655.80"
"7436","65581","195  ","Ot compl bir","FETAL ABNORM NEC-DELIVER"," "," ","655.81"
"7437","65583","195  ","Ot compl bir","FETAL ABNORM NEC-ANTEPAR"," "," ","655.83"
"7438","65590","195  ","Ot compl bir","FETAL ABNORM NOS-UNSPEC"," "," ","655.90"
"7439","65591","195  ","Ot compl bir","FETAL ABNORM NOS-DELIVER"," "," ","655.91"
"7440","65593","195  ","Ot compl bir","FETAL ABNORM NOS-ANTEPAR"," "," ","655.93"
"7441","65600","195  ","Ot compl bir","FETAL-MATERNAL HEM-UNSP"," "," ","656.00"
"7442","65601","195  ","Ot compl bir","FETAL-MATERNAL HEM-DELIV"," "," ","656.01"
"7443","65603","195  ","Ot compl bir","FETAL-MATERN HEM-ANTEPAR"," "," ","656.03"
"7444","65610","195  ","Ot compl bir","RH ISOIMMUNIZATION-UNSP"," "," ","656.10"
"7445","65611","195  ","Ot compl bir","RH ISOIMMUNIZAT-DELIVER"," "," ","656.11"
"7446","65613","195  ","Ot compl bir","RH ISOIMMUNIZAT-ANTEPART"," "," ","656.13"
"7447","65620","195  ","Ot compl bir","ABO ISOIMMUNIZATION-UNSP"," "," ","656.20"
"7448","65621","195  ","Ot compl bir","ABO ISOIMMUNIZAT-DELIVER"," "," ","656.21"
"7449","65623","195  ","Ot compl bir","ABO ISOIMMUNIZAT-ANTEPAR"," "," ","656.23"
"7450","65640","195  ","Ot compl bir","INTRAUTERINE DEATH-UNSP"," "," ","656.40"
"7451","65641","195  ","Ot compl bir","INTRAUTER DEATH-DELIVER"," "," ","656.41"
"7452","65643","195  ","Ot compl bir","INTRAUTER DEATH-ANTEPART"," "," ","656.43"
"7453","65650","195  ","Ot compl bir","POOR FETAL GROWTH-UNSPEC"," "," ","656.50"
"7454","65651","195  ","Ot compl bir","POOR FETAL GROWTH-DELIV"," "," ","656.51"
"7455","65653","195  ","Ot compl bir","POOR FETAL GRTH-ANTEPART"," "," ","656.53"
"7456","65660","195  ","Ot compl bir","EXCESS FETAL GRTH-UNSPEC"," "," ","656.60"
"7457","65661","195  ","Ot compl bir","EXCESS FETAL GRTH-DELIV"," "," ","656.61"
"7458","65663","195  ","Ot compl bir","EXCESS FET GRTH-ANTEPART"," "," ","656.63"
"7459","65670","195  ","Ot compl bir","OTH PLACENT COND-UNSPEC"," "," ","656.70"
"7460","65671","195  ","Ot compl bir","OTH PLACENT COND-DELIVER"," "," ","656.71"
"7461","65673","195  ","Ot compl bir","OTH PLACENT COND-ANTEPAR"," "," ","656.73"
"7462","65680","195  ","Ot compl bir","FET/PLAC PROB NEC-UNSPEC"," "," ","656.80"
"7463","65681","195  ","Ot compl bir","FET/PLAC PROB NEC-DELIV"," "," ","656.81"
"7464","65683","195  ","Ot compl bir","FET/PLAC PROB NEC-ANTEPA"," "," ","656.83"
"7465","65690","195  ","Ot compl bir","FET/PLAC PROB NOS-UNSPEC"," "," ","656.90"
"7466","65691","195  ","Ot compl bir","FET/PLAC PROB NOS-DELIV"," "," ","656.91"
"7467","65693","195  ","Ot compl bir","FET/PLAC PROB NOS-ANTEPA"," "," ","656.93"
"7468","65900","195  ","Ot compl bir","FAIL MECHAN INDUCT-UNSP"," "," ","659.00"
"7469","65901","195  ","Ot compl bir","FAIL MECH INDUCT-DELIVER"," "," ","659.01"
"7470","65903","195  ","Ot compl bir","FAIL MECH INDUCT-ANTEPAR"," "," ","659.03"
"7471","65910","195  ","Ot compl bir","FAIL INDUCTION NOS-UNSP"," "," ","659.10"
"7472","65911","195  ","Ot compl bir","FAIL INDUCTION NOS-DELIV"," "," ","659.11"
"7473","65913","195  ","Ot compl bir","FAIL INDUCT NOS-ANTEPART"," "," ","659.13"
"7474","65920","195  ","Ot compl bir","PYREXIA IN LABOR-UNSPEC"," "," ","659.20"
"7475","65921","195  ","Ot compl bir","PYREXIA IN LABOR-DELIVER"," "," ","659.21"
"7476","65923","195  ","Ot compl bir","PYREXIA IN LABOR-ANTEPAR"," "," ","659.23"
"7477","65930","195  ","Ot compl bir","SEPTICEMIA IN LABOR-UNSP"," "," ","659.30"
"7478","65931","195  ","Ot compl bir","SEPTICEM IN LABOR-DELIV"," "," ","659.31"
"7479","65933","195  ","Ot compl bir","SEPTICEM IN LABOR-ANTEPA"," "," ","659.33"
"7480","65940","195  ","Ot compl bir","GRAND MULTIPARITY-UNSPEC"," "," ","659.40"
"7481","65941","195  ","Ot compl bir","GRAND MULTIPARITY-DELIV"," "," ","659.41"
"7482","65943","195  ","Ot compl bir","GRAND MULTIPARITY-ANTEPA"," "," ","659.43"
"7483","65950","195  ","Ot compl bir","ELDERLY PRIMIGRAVID-UNSP"," "," ","659.50"
"7484","65951","195  ","Ot compl bir","ELDERLY PRIMIGRAVIDA-DEL"," "," ","659.51"
"7485","65953","195  ","Ot compl bir","ELDER PRIMIGRAVID-ANTEPA"," "," ","659.53"
"7486","65960","195  ","Ot compl bir","ADVAN MATERN AGE-UNSP (Begin 1992)"," "," ","659.60"
"7487","65961","195  ","Ot compl bir","ADVAN MATERN AGE-DEL (Begin 1992)"," "," ","659.61"
"7488","65963","195  ","Ot compl bir","ADVAN MATERN AGE-ANTEPA (Begin 1992)"," "," ","659.63"
"7489","65970","195  ","Ot compl bir","ABN FETL HRT NOS (Begin 1998)"," "," ","659.70"
"7490","65971","195  ","Ot compl bir","ABN FETL HRT DELIV (Begin 1998)"," "," ","659.71"
"7491","65973","195  ","Ot compl bir","ABN FETL HRT ANTEPART (Begin 1998)"," "," ","659.73"
"7492","65980","195  ","Ot compl bir","COMPLIC LABOR NEC-UNSP"," "," ","659.80"
"7493","65981","195  ","Ot compl bir","COMPLIC LABOR NEC-DELIV"," "," ","659.81"
"7494","65983","195  ","Ot compl bir","COMPL LABOR NEC-ANTEPART"," "," ","659.83"
"7495","65990","195  ","Ot compl bir","COMPLIC LABOR NOS-UNSP"," "," ","659.90"
"7496","65991","195  ","Ot compl bir","COMPLIC LABOR NOS-DELIV"," "," ","659.91"
"7497","65993","195  ","Ot compl bir","COMPL LABOR NOS-ANTEPART"," "," ","659.93"
"7498","66500","195  ","Ot compl bir","PRELABOR RUPT UTER-UNSP"," "," ","665.00"
"7499","66501","195  ","Ot compl bir","PRELABOR RUPT UTERUS-DEL"," "," ","665.01"
"7500","66503","195  ","Ot compl bir","PRELAB RUPT UTER-ANTEPAR"," "," ","665.03"
"7501","66510","195  ","Ot compl bir","RUPTURE UTERUS NOS-UNSP (Begin 1992)"," "," ","665.10"
"7502","66511","195  ","Ot compl bir","RUPTURE UTERUS NOS-DELIV (Begin 1992)"," "," ","665.11"
"7503","66512","195  ","Ot compl bir","RUPT UTER NOS-DEL W P/P (End 1992)"," "," ","665.12"
"7504","66514","195  ","Ot compl bir","RUPT UTERUS NOS-POSTPART (End 1992)"," "," ","665.14"
"7505","66520","195  ","Ot compl bir","INVERSION OF UTERUS-UNSP"," "," ","665.20"
"7506","66522","195  ","Ot compl bir","INVERS UTERUS-DEL W P/P"," "," ","665.22"
"7507","66524","195  ","Ot compl bir","INVERS UTERUS-POSTPART"," "," ","665.24"
"7508","66530","195  ","Ot compl bir","LACERAT OF CERVIX-UNSPEC"," "," ","665.30"
"7509","66531","195  ","Ot compl bir","LACERAT OF CERVIX-DELIV"," "," ","665.31"
"7510","66534","195  ","Ot compl bir","LACER OF CERVIX-POSTPART"," "," ","665.34"
"7511","66540","195  ","Ot compl bir","HIGH VAGINAL LACER-UNSP"," "," ","665.40"
"7512","66541","195  ","Ot compl bir","HIGH VAGINAL LACER-DELIV"," "," ","665.41"
"7513","66544","195  ","Ot compl bir","HIGH VAGINAL LAC-POSTPAR"," "," ","665.44"
"7514","66550","195  ","Ot compl bir","OB INJ PELV ORG NEC-UNSP"," "," ","665.50"
"7515","66551","195  ","Ot compl bir","OB INJ PELV ORG NEC-DEL"," "," ","665.51"
"7516","66554","195  ","Ot compl bir","INJ PELV ORG NEC-POSTPAR"," "," ","665.54"
"7517","66560","195  ","Ot compl bir","DAMAGE TO PELVIC JT-UNSP"," "," ","665.60"
"7518","66561","195  ","Ot compl bir","DAMAGE TO PELVIC JT-DEL"," "," ","665.61"
"7519","66564","195  ","Ot compl bir","DAMAGE PELVIC JT-POSTPAR"," "," ","665.64"
"7520","66570","195  ","Ot compl bir","OB PELVIC HEMATOMA-UNSP"," "," ","665.70"
"7521","66571","195  ","Ot compl bir","OB PELVIC HEMATOMA-DELIV"," "," ","665.71"
"7522","66572","195  ","Ot compl bir","PELVIC HEMATOM-DEL W PP"," "," ","665.72"
"7523","66574","195  ","Ot compl bir","PELVIC HEMATOMA-POSTPART"," "," ","665.74"
"7524","66580","195  ","Ot compl bir","OB TRAUMA NEC-UNSPEC"," "," ","665.80"
"7525","66581","195  ","Ot compl bir","OB TRAUMA NEC-DELIVERED"," "," ","665.81"
"7526","66582","195  ","Ot compl bir","OB TRAUMA NEC-DEL W P/P"," "," ","665.82"
"7527","66583","195  ","Ot compl bir","OB TRAUMA NEC-ANTEPARTUM"," "," ","665.83"
"7528","66584","195  ","Ot compl bir","OB TRAUMA NEC-POSTPARTUM"," "," ","665.84"
"7529","66590","195  ","Ot compl bir","OB TRAUMA NOS-UNSPEC"," "," ","665.90"
"7530","66591","195  ","Ot compl bir","OB TRAUMA NOS-DELIVERED"," "," ","665.91"
"7531","66592","195  ","Ot compl bir","OB TRAUMA NOS-DEL W P/P"," "," ","665.92"
"7532","66593","195  ","Ot compl bir","OB TRAUMA NOS-ANTEPARTUM"," "," ","665.93"
"7533","66594","195  ","Ot compl bir","OB TRAUMA NOS-POSTPARTUM"," "," ","665.94"
"7534","66600","195  ","Ot compl bir","THIRD-STAGE HEM-UNSPEC"," "," ","666.00"
"7535","66602","195  ","Ot compl bir","THRD-STAGE HEM-DEL W P/P"," "," ","666.02"
"7536","66604","195  ","Ot compl bir","THIRD-STAGE HEM-POSTPART"," "," ","666.04"
"7537","66610","195  ","Ot compl bir","POSTPARTUM HEM NEC-UNSP"," "," ","666.10"
"7538","66612","195  ","Ot compl bir","POSTPA HEM NEC-DEL W P/P"," "," ","666.12"
"7539","66614","195  ","Ot compl bir","POSTPART HEM NEC-POSTPAR"," "," ","666.14"
"7540","66620","195  ","Ot compl bir","DELAY P/PART HEM-UNSPEC"," "," ","666.20"
"7541","66622","195  ","Ot compl bir","DELAY P/P HEM-DEL W P/P"," "," ","666.22"
"7542","66624","195  ","Ot compl bir","DELAY P/PART HEM-POSTPAR"," "," ","666.24"
"7543","66630","195  ","Ot compl bir","POSTPART COAGUL DEF-UNSP"," "," ","666.30"
"7544","66632","195  ","Ot compl bir","P/P COAG DEF-DEL W P/P"," "," ","666.32"
"7545","66634","195  ","Ot compl bir","POSTPART COAG DEF-POSTPA"," "," ","666.34"
"7546","66700","195  ","Ot compl bir","RETAIN PLACENTA NOS-UNSP"," "," ","667.00"
"7547","66702","195  ","Ot compl bir","RETND PLAC NOS-DEL W P/P"," "," ","667.02"
"7548","66704","195  ","Ot compl bir","RETAIN PLAC NOS-POSTPART"," "," ","667.04"
"7549","66710","195  ","Ot compl bir","RETAIN PROD CONCEPT-UNSP"," "," ","667.10"
"7550","66712","195  ","Ot compl bir","RET PROD CONC-DEL W P/P"," "," ","667.12"
"7551","66714","195  ","Ot compl bir","RET PROD CONCEPT-POSTPAR"," "," ","667.14"
"7552","66800","195  ","Ot compl bir","PULM COMPL IN DEL-UNSPEC"," "," ","668.00"
"7553","66801","195  ","Ot compl bir","PULM COMPL IN DEL-DELIV"," "," ","668.01"
"7554","66802","195  ","Ot compl bir","PULM COMPLIC-DEL W P/P"," "," ","668.02"
"7555","66803","195  ","Ot compl bir","PULM COMPLICAT-ANTEPART"," "," ","668.03"
"7556","66804","195  ","Ot compl bir","PULM COMPLICAT-POSTPART"," "," ","668.04"
"7557","66810","195  ","Ot compl bir","HEART COMPL IN DEL-UNSP"," "," ","668.10"
"7558","66811","195  ","Ot compl bir","HEART COMPL IN DEL-DELIV"," "," ","668.11"
"7559","66812","195  ","Ot compl bir","HEART COMPL-DEL W P/P"," "," ","668.12"
"7560","66813","195  ","Ot compl bir","HEART COMPLIC-ANTEPART"," "," ","668.13"
"7561","66814","195  ","Ot compl bir","HEART COMPLIC-POSTPART"," "," ","668.14"
"7562","66820","195  ","Ot compl bir","CNS COMPL LABOR/DEL-UNSP"," "," ","668.20"
"7563","66821","195  ","Ot compl bir","CNS COMPL LAB/DEL-DELIV"," "," ","668.21"
"7564","66822","195  ","Ot compl bir","CNS COMPLIC-DEL W P/P"," "," ","668.22"
"7565","66823","195  ","Ot compl bir","CNS COMPL IN DEL-ANTEPAR"," "," ","668.23"
"7566","66824","195  ","Ot compl bir","CNS COMPL IN DEL-POSTPAR"," "," ","668.24"
"7567","66880","195  ","Ot compl bir","ANESTH COMP DEL NEC-UNSP"," "," ","668.80"
"7568","66881","195  ","Ot compl bir","ANESTH COMPL NEC-DELIVER"," "," ","668.81"
"7569","66882","195  ","Ot compl bir","ANESTH COMPL NEC-DEL P/P"," "," ","668.82"
"7570","66883","195  ","Ot compl bir","ANESTH COMPL ANTEPARTUM"," "," ","668.83"
"7571","66884","195  ","Ot compl bir","ANESTH COMPL-POSTPARTUM"," "," ","668.84"
"7572","66890","195  ","Ot compl bir","ANESTH COMP DEL NOS-UNSP"," "," ","668.90"
"7573","66891","195  ","Ot compl bir","ANESTH COMPL NOS-DELIVER"," "," ","668.91"
"7574","66892","195  ","Ot compl bir","ANESTH COMPL NOS-DEL P/P"," "," ","668.92"
"7575","66893","195  ","Ot compl bir","ANESTH COMPL-ANTEPARTUM"," "," ","668.93"
"7576","66894","195  ","Ot compl bir","ANESTH COMPL-POSTPARTUM"," "," ","668.94"
"7577","66900","195  ","Ot compl bir","MATERNAL DISTRESS-UNSPEC"," "," ","669.00"
"7578","66901","195  ","Ot compl bir","MATERNAL DISTRESS-DELIV"," "," ","669.01"
"7579","66902","195  ","Ot compl bir","MATERN DISTRES-DEL W P/P"," "," ","669.02"
"7580","66903","195  ","Ot compl bir","MATERN DISTRESS-ANTEPAR"," "," ","669.03"
"7581","66904","195  ","Ot compl bir","MATERN DISTRESS-POSTPART"," "," ","669.04"
"7582","66910","195  ","Ot compl bir","OBSTETRIC SHOCK-UNSPEC"," "," ","669.10"
"7583","66911","195  ","Ot compl bir","OBSTETRIC SHOCK-DELIVER"," "," ","669.11"
"7584","66912","195  ","Ot compl bir","OBSTET SHOCK-DELIV W P/P"," "," ","669.12"
"7585","66913","195  ","Ot compl bir","OBSTETRIC SHOCK-ANTEPAR"," "," ","669.13"
"7586","66914","195  ","Ot compl bir","OBSTETRIC SHOCK-POSTPART"," "," ","669.14"
"7587","66920","195  ","Ot compl bir","MATERN HYPOTENS SYN-UNSP"," "," ","669.20"
"7588","66921","195  ","Ot compl bir","MATERN HYPOTEN SYN-DELIV"," "," ","669.21"
"7589","66922","195  ","Ot compl bir","MATERN HYPOTEN-DEL W P/P"," "," ","669.22"
"7590","66923","195  ","Ot compl bir","MATERN HYPOTENS-ANTEPAR"," "," ","669.23"
"7591","66924","195  ","Ot compl bir","MATERN HYPOTENS-POSTPART"," "," ","669.24"
"7592","66930","195  ","Ot compl bir","AC REN FAIL W DELIV-UNSP"," "," ","669.30"
"7593","66932","195  ","Ot compl bir","AC REN FAIL-DELIV W P/P"," "," ","669.32"
"7594","66934","195  ","Ot compl bir","AC RENAL FAILURE-POSTPAR"," "," ","669.34"
"7595","66940","195  ","Ot compl bir","OTH OB SURG COMPL-UNSPEC"," "," ","669.40"
"7596","66941","195  ","Ot compl bir","OTH OB COMPL-DELIVERED"," "," ","669.41"
"7597","66942","195  ","Ot compl bir","OTH OB COMPL-DELIV W P/P"," "," ","669.42"
"7598","66943","195  ","Ot compl bir","OTH CX OF OBSTET PROC- ANTEPARTUM"," "," ","669.43"
"7599","66944","195  ","Ot compl bir","OTH OB SURG COMPL-POSTPA"," "," ","669.44"
"7600","66960","195  ","Ot compl bir","BREECH EXTR NOS-UNSPEC"," "," ","669.60"
"7601","66961","195  ","Ot compl bir","BREECH EXTR NOS-DELIVER"," "," ","669.61"
"7602","66970","195  ","Ot compl bir","CESAREAN DELIV NOS-UNSP"," "," ","669.70"
"7603","66971","195  ","Ot compl bir","CESAREAN DELIVERY NOS"," "," ","669.71"
"7604","66980","195  ","Ot compl bir","COMPL LAB/DELIV NEC-UNSP"," "," ","669.80"
"7605","66981","195  ","Ot compl bir","COMP LAB/DELIV NEC-DELIV"," "," ","669.81"
"7606","66982","195  ","Ot compl bir","COMPL DEL NEC-DEL W P/P"," "," ","669.82"
"7607","66983","195  ","Ot compl bir","COMPL DELIV NEC-ANTEPAR"," "," ","669.83"
"7608","66984","195  ","Ot compl bir","COMPL DELIV NEC-POSTPART"," "," ","669.84"
"7609","66990","195  ","Ot compl bir","COMPL LAB/DELIV NOS-UNSP"," "," ","669.90"
"7610","66991","195  ","Ot compl bir","COMP LAB/DELIV NOS-DELIV"," "," ","669.91"
"7611","66992","195  ","Ot compl bir","COMPL DEL NOS-DEL W P/P"," "," ","669.92"
"7612","66993","195  ","Ot compl bir","COMPL DELIV NOS-ANTEPAR"," "," ","669.93"
